file_path,label,height,width,total_bands,nir_band,red_edge_band,red_band,ndre_min,ndre_max,ndre_mean,ndre_std,ndvi_min,ndvi_max,ndvi_mean,ndvi_std,band_means_mean,band_means_std,band_stds_mean,band_stds_std,cube_min,cube_max,cube_mean,cube_std,red_edge_min,red_edge_max,red_edge_mean,red_edge_std,red_edge_p10,red_edge_p50,red_edge_p90,nir_mean,nir_std,red_edge_nir_diff_mean,red_edge_nir_ratio_mean
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1471.npy,24,128,128,125,90,70,45,0.0,0.05919003114104271,0.020706314593553543,0.014145082794129848,0.0,0.16388532519340515,0.09142518788576126,0.05537958815693855,945.9163208007812,261.54632568359375,585.9889526367188,161.06976318359375,0.0,2951.0,945.9161376953125,661.6150512695312,0.0,2629.0,1137.14208984375,702.2952270507812,0.0,1454.0,1715.0,1203.3458251953125,744.40185546875,66.2037353515625,0.6975372433662415
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1435.npy,84,128,128,125,90,70,45,0.005307855550199747,0.16164720058441162,0.031553108245134354,0.02481965906918049,0.054376114159822464,0.6122840642929077,0.11610905826091766,0.09018831700086594,2912.441162109375,596.3472900390625,317.1488342285156,97.94930267333984,437.0,4801.0,2912.441650390625,682.5015869140625,1833.0,4124.0,3322.39697265625,272.2794189453125,3075.0,3345.0,3618.0,3533.811767578125,234.21873474121094,211.41473388671875,0.9398877620697021
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1396.npy,59,128,128,125,90,70,45,0.02916666679084301,0.07078926265239716,0.04918702319264412,0.007703815121203661,0.13701316714286804,0.30375275015830994,0.18645021319389343,0.02918851189315319,1792.1776123046875,538.197509765625,101.50798797607422,31.83632469177246,454.0,4347.0,1792.1778564453125,548.6111450195312,1702.0,3926.0,2146.5380859375,113.34477233886719,2021.0,2140.0,2271.0,2369.242431640625,136.5512237548828,222.70440673828125,0.9063407182693481
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1150.npy,95,128,128,125,90,70,45,0.005206826608628035,0.043012671172618866,0.022521302103996277,0.006704646162688732,0.05634736642241478,0.11587146669626236,0.07803192734718323,0.010482128709554672,2781.382568359375,535.1428833007812,148.9549560546875,10.419044494628906,954.0,3769.0,2781.383544921875,555.5849609375,2152.0,3572.0,3149.73193359375,151.1464080810547,2981.3,3171.0,3305.0,3294.330078125,147.75592041015625,144.59808349609375,0.95603346824646
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1054.npy,90,128,128,125,90,70,45,0.024180548265576363,0.2415321320295334,0.0759911984205246,0.04319143295288086,0.10913140326738358,0.6659073829650879,0.2289406657218933,0.1100587248802185,1078.5799560546875,379.64422607421875,258.0017395019531,68.16638946533203,0.0,2718.0,1078.5797119140625,464.04876708984375,519.0,2093.0,1297.534423828125,278.8720703125,954.0,1314.0,1648.0,1509.6767578125,321.4580078125,212.14239501953125,0.8615716695785522
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1551.npy,55,128,128,125,90,70,45,-0.00252084550447762,0.04113320633769035,0.022596510127186775,0.008191335946321487,0.048887040466070175,0.1247672289609909,0.08986018598079681,0.015713796019554138,1821.457275390625,372.010009765625,576.8713989257812,82.80736541748047,552.0,6526.0,1821.457275390625,691.3967895507812,1501.0,6223.0,2087.73291015625,645.7283935546875,1734.0,1921.0,2309.0,2181.332763671875,658.71533203125,93.59979248046875,0.9559313654899597
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1479.npy,25,128,128,125,90,70,45,0.005991440732032061,0.04633431136608124,0.025472693145275116,0.007020295597612858,0.07960808277130127,0.12188895791769028,0.10080720484256744,0.007783482316881418,1495.281982421875,353.7421569824219,99.60906982421875,21.92875099182129,457.0,2977.0,1495.2822265625,368.1527099609375,1237.0,2830.0,1736.266845703125,112.81844329833984,1602.0,1748.0,1849.0,1826.98779296875,117.90032958984375,90.7208251953125,0.9504114389419556
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1045.npy,98,128,128,125,90,70,45,0.0,0.26773855090141296,0.10154947638511658,0.039683062583208084,0.0839865654706955,0.719761073589325,0.3035433292388916,0.10082989186048508,1164.163818359375,489.42022705078125,385.11993408203125,201.43019104003906,26.0,3805.0,1164.1639404296875,654.5408935546875,484.0,2931.0,1409.91455078125,421.9613952636719,903.0,1437.5,1984.0,1759.944091796875,642.5899047851562,350.02947998046875,0.8178458213806152
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1044.npy,72,128,128,125,90,70,45,0.008663366548717022,0.25026214122772217,0.08217637240886688,0.048064034432172775,0.11627907305955887,0.7170616388320923,0.258463978767395,0.11694911122322083,1165.4415283203125,458.7685546875,299.9140930175781,172.67425537109375,32.0,4150.0,1165.4415283203125,574.6594848632812,608.0,2561.0,1404.600341796875,300.08013916015625,1048.0,1408.0,1798.0,1691.3944091796875,521.3204345703125,286.794189453125,0.851635217666626
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1023.npy,5,128,128,125,90,70,45,0.03472931683063507,0.28777244687080383,0.11245885491371155,0.0673886388540268,0.13565021753311157,0.7926856875419617,0.3120207190513611,0.18825215101242065,1328.6376953125,570.2024536132812,365.3622741699219,196.82737731933594,65.0,4902.0,1328.6378173828125,705.23876953125,847.0,2861.0,1566.777099609375,280.631103515625,1254.0,1529.0,1947.0,2016.705810546875,618.2664184570312,449.92877197265625,0.8040919303894043
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1610.npy,47,128,128,125,90,70,45,0.0011074197245761752,0.049364250153303146,0.02684618905186653,0.009921187534928322,0.06305170059204102,0.12198220938444138,0.09637696295976639,0.012201664038002491,1433.5177001953125,335.43701171875,104.36165618896484,26.596797943115234,406.0,2757.0,1433.517333984375,352.3019104003906,1111.0,2572.0,1667.4027099609375,119.58555603027344,1495.3000000000002,1690.0,1786.0,1759.65869140625,130.0104217529297,92.2559814453125,0.9478927850723267
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1326.npy,49,128,128,125,90,70,45,0.03237598016858101,0.19740130007266998,0.07850801944732666,0.042699724435806274,0.1492622047662735,0.6120889782905579,0.27609124779701233,0.12043120712041855,1513.8660888671875,552.2762451171875,249.6441650390625,55.0924186706543,84.0,3447.0,1513.8660888671875,608.5770874023438,1068.0,3062.0,1845.4124755859375,254.61978149414062,1481.0,1863.5,2156.0,2154.990234375,258.14190673828125,309.57757568359375,0.8571667671203613
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1217.npy,32,128,128,125,90,70,45,0.020408162847161293,0.05231327563524246,0.037712886929512024,0.007329749874770641,0.07985936850309372,0.15830516815185547,0.12413520365953445,0.014812542125582695,1862.9173583984375,459.7576599121094,346.2178955078125,54.13923645019531,480.0,3444.0,1862.9163818359375,578.0783081054688,1551.0,3235.0,2175.52392578125,392.3394470214844,1819.0,1994.0,2856.0,2342.54248046875,399.5268249511719,167.0186767578125,0.927411675453186
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1525.npy,47,128,128,125,90,70,45,0.053914327174425125,0.14091219007968903,0.10695336014032364,0.014718308113515377,0.22435362637043,0.4822305738925934,0.37949517369270325,0.04291827976703644,1294.7528076171875,587.6447143554688,130.99862670898438,63.12163162231445,126.0,2856.0,1294.7532958984375,605.3692626953125,1092.0,2220.0,1626.490966796875,152.87173461914062,1426.0,1631.0,1819.0,2017.995361328125,207.51426696777344,391.5045166015625,0.807083010673523
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1316.npy,81,128,128,125,90,70,45,0.03454015776515007,0.13600407540798187,0.07423562556505203,0.02814645692706108,0.12664639949798584,0.46786248683929443,0.24697336554527283,0.09281780570745468,1494.24609375,502.8186340332031,253.9839630126953,55.124542236328125,127.0,2965.0,1494.2464599609375,566.014892578125,972.0,2617.0,1795.5045166015625,258.8895568847656,1424.0,1847.0,2098.0,2074.527099609375,231.47994995117188,279.022705078125,0.8630512356758118
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1593.npy,30,128,128,125,90,70,45,0.045404206961393356,0.15262196958065033,0.09716144949197769,0.02823248691856861,0.17344753444194794,0.5038568377494812,0.3285790681838989,0.10129211843013763,1232.118408203125,518.6959228515625,171.22386169433594,86.97074890136719,121.0,2731.0,1232.1187744140625,553.107177734375,1025.0,2251.0,1521.556396484375,176.58267211914062,1283.0,1525.0,1753.0,1858.361328125,281.2068176269531,336.80499267578125,0.8240907788276672
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1486.npy,6,128,128,125,90,70,45,-0.005160927306860685,0.042751528322696686,0.025234824046492577,0.008151352405548096,0.030821584165096283,0.12133131921291351,0.08644206821918488,0.019405726343393326,2233.4599609375,405.8200378417969,1097.12060546875,120.651611328125,564.0,8602.0,2233.460205078125,1175.975830078125,1383.0,8209.0,2517.188720703125,1192.955078125,1756.0,1992.0,4721.700000000001,2638.042236328125,1218.490234375,120.8533935546875,0.9508967399597168
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1111.npy,65,128,128,125,90,70,45,0.0059961844235658646,0.03578310087323189,0.01911929063498974,0.0053689866326749325,0.05560332536697388,0.1025509312748909,0.07314690202474594,0.006544738542288542,3175.853271484375,604.731689453125,155.87005615234375,21.523571014404297,1135.0,4466.0,3175.853515625,624.8673095703125,2819.0,4233.0,3602.06982421875,169.73875427246094,3401.0,3584.0,3836.0,3742.548828125,177.61865234375,140.4791259765625,0.9625331163406372
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1558.npy,89,128,128,125,90,70,45,-0.0018233915325254202,0.052066560834646225,0.0245771873742342,0.009224699810147285,0.031436737626791,0.13322632014751434,0.08608441799879074,0.017085637897253036,1975.931884765625,373.563720703125,750.0360107421875,88.4960708618164,559.0,6926.0,1975.9320068359375,842.5772705078125,1395.0,6736.0,2234.6904296875,820.2447509765625,1761.0,1972.0,3346.800000000003,2344.04638671875,844.0934448242188,109.35589599609375,0.9521828889846802
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1367.npy,44,128,128,125,90,70,45,0.00826446246355772,0.21719834208488464,0.13008013367652893,0.068644218146801,0.04931633174419403,0.7762399315834045,0.4673464000225067,0.2639540135860443,2362.49609375,1113.302978515625,665.9102783203125,211.2446746826172,102.0,5246.0,2362.495361328125,1314.34521484375,1393.0,3989.0,2866.51904296875,488.158203125,2234.0,2831.0,3486.0,3709.349853515625,510.3316650390625,842.830810546875,0.776519238948822
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1449.npy,11,128,128,125,90,70,45,0.05633382871747017,0.14426229894161224,0.10442160069942474,0.016406798735260963,0.2288808673620224,0.4380038380622864,0.3567761778831482,0.04242224246263504,1390.9334716796875,600.5919189453125,128.15139770507812,61.32979202270508,265.0,3748.0,1390.9339599609375,617.1669311523438,1170.0,2853.0,1709.479736328125,143.4072265625,1524.0,1715.0,1883.0,2110.484375,202.18824768066406,401.004638671875,0.8113049268722534
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1309.npy,19,128,128,125,90,70,45,0.01586088351905346,0.11789541691541672,0.052392661571502686,0.014422143809497356,0.0853409543633461,0.3127383589744568,0.18985261023044586,0.0350053496658802,1358.66064453125,412.046142578125,314.9627685546875,70.67687225341797,249.0,8577.0,1358.6607666015625,523.4302368164062,983.0,7696.0,1625.989990234375,368.6673278808594,1260.0,1570.0,2045.7000000000007,1801.0289306640625,384.3734436035156,175.03900146484375,0.9007839560508728
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1270.npy,52,128,128,125,90,70,45,-0.009066815488040447,0.09510664641857147,0.026197418570518494,0.025725340470671654,0.0,0.27774882316589355,0.09430526942014694,0.0747154951095581,2483.558349609375,425.94561767578125,1167.65185546875,135.19747924804688,0.0,8927.0,2483.55908203125,1250.2476806640625,0.0,8634.0,2770.649169921875,1266.5721435546875,1081.0,3188.0,3850.0,2876.639892578125,1246.278076171875,105.99066162109375,0.9231098294258118
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample119.npy,52,128,128,125,90,70,45,0.05624227598309517,0.20565302670001984,0.12205839157104492,0.03296073526144028,0.23046252131462097,0.6127659678459167,0.38271719217300415,0.07768566161394119,1254.490966796875,590.5703735351562,190.80654907226562,104.84114074707031,102.0,3558.0,1254.490966796875,629.4221801757812,905.0,2585.0,1537.4251708984375,210.6356658935547,1301.0,1529.0,1781.0,1971.934326171875,321.8538513183594,434.50909423828125,0.7839546799659729
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1405.npy,52,128,128,125,90,70,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1077.npy,71,128,128,125,90,70,45,0.01670343615114689,0.060016002506017685,0.03637591004371643,0.008542291820049286,0.08355794847011566,0.21037867665290833,0.11994468420743942,0.02741934545338154,2166.74658203125,486.6689758300781,450.2506103515625,71.78589630126953,398.0,3460.0,2166.745849609375,666.87744140625,1169.0,3221.0,2485.01416015625,502.26947021484375,1641.0,2714.5,2959.0,2665.98681640625,512.3877563476562,180.97259521484375,0.9299325346946716
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1560.npy,91,128,128,125,90,70,45,0.10000000149011612,0.1925097107887268,0.157465398311615,0.016894442960619926,0.3160797655582428,0.6446145176887512,0.5451999306678772,0.05493396148085594,1415.8404541015625,833.060546875,192.46621704101562,127.84385681152344,143.0,3887.0,1415.8402099609375,864.50927734375,1088.0,2683.0,1788.579833984375,234.3772430419922,1480.0,1790.0,2092.0,2461.758056640625,351.3487548828125,673.17822265625,0.7282838225364685
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1240.npy,2,128,128,125,90,70,45,0.005408189725130796,0.032948464155197144,0.021578583866357803,0.005206952337175608,0.05491698533296585,0.09843669831752777,0.07070028781890869,0.00665485393255949,3166.79541015625,569.4468383789062,158.44703674316406,20.19752311706543,1144.0,4453.0,3166.797119140625,591.425048828125,2413.0,4188.0,3570.487548828125,168.6826171875,3372.0,3591.0,3752.0,3727.6728515625,169.8638153076172,157.18560791015625,0.9578055143356323
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1262.npy,5,128,128,125,90,70,45,0.0056885830126702785,0.09648768603801727,0.03471358120441437,0.02188539318740368,0.04495950788259506,0.23825065791606903,0.1066894680261612,0.05828088894486427,2391.64208984375,470.16412353515625,1009.5872802734375,131.40792846679688,178.0,4165.0,2391.6416015625,1121.4229736328125,802.0,3992.0,2690.650146484375,1102.41162109375,1226.0,3414.0,3746.0,2839.55810546875,1088.5230712890625,148.907958984375,0.933753252029419
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1376.npy,88,128,128,125,90,70,45,0.05482883378863335,0.1822754442691803,0.12822580337524414,0.027582501992583275,0.21839968860149384,0.5542570948600769,0.4158676564693451,0.07834133505821228,1268.9014892578125,619.0404052734375,183.70608520507812,99.37837219238281,192.0,4768.0,1268.9017333984375,653.326416015625,957.0,3513.0,1551.058837890625,197.28927612304688,1289.0,1556.0,1789.0,2014.636474609375,304.0967102050781,463.57769775390625,0.7737647294998169
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1426.npy,54,128,128,125,90,70,45,0.10159651935100555,0.273491770029068,0.2202938348054886,0.032181266695261,0.3114470839500427,0.7640281915664673,0.6681374907493591,0.07758995145559311,1655.3050537109375,1163.7314453125,267.55877685546875,179.51747131347656,85.0,4803.0,1655.30419921875,1207.51123046875,1107.0,3056.0,1991.959228515625,275.4443359375,1633.0,1993.0,2350.7000000000007,3130.782958984375,500.0435485839844,1138.82373046875,0.6401263475418091
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1590.npy,5,128,128,125,90,70,45,0.04788932204246521,0.13683663308620453,0.10670050978660583,0.01730916276574135,0.21628092229366302,0.4746365249156952,0.3638758361339569,0.06193835660815239,1280.5477294921875,566.0205078125,147.833984375,79.86315155029297,175.0,2779.0,1280.5469970703125,590.4334106445312,1045.0,2131.0,1593.4951171875,167.23878479003906,1349.0,1616.0,1790.0,1979.023193359375,245.3229522705078,385.52801513671875,0.807619571685791
/Users/shubhamsahoo/Desktop/hidden-hunger/outputs/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample130.npy,49,128,128,125,90,70,45,-0.009026523679494858,0.09975520521402359,0.02877230755984783,0.016522979363799095,0.028608106076717377,0.2818116545677185,0.11447136849164963,0.043339796364307404,1992.0712890625,415.7708435058594,818.8309326171875,81.13094329833984,371.0,10099.0,1992.0712890625,921.9182739257812,1135.0,9552.0,2294.39404296875,890.033935546875,1625.0,2069.0,3155.4000000000015,2418.238037109375,889.7450561523438,123.84375,0.9445568323135376
