file_path,label,height,width,total_bands,nir_band,red_edge_band,red_band,ndre_min,ndre_max,ndre_mean,ndre_std,ndre_p10,ndre_p50,ndre_p90,stress_percentage,ndvi_min,ndvi_max,ndvi_mean,ndvi_std,band_means_mean,band_means_std,band_means_p10,band_means_p50,band_means_p90,band_stds_mean,band_stds_std,band_stds_p10,band_stds_p50,band_stds_p90,spectral_slope_mean,spectral_slope_std,spectral_slope_min,spectral_slope_max,low_region_mean,mid_region_mean,high_region_mean,low_mid_ratio,mid_high_ratio,cube_min,cube_max,cube_mean,cube_std,red_edge_min,red_edge_max,red_edge_mean,red_edge_std,red_edge_p10,red_edge_p50,red_edge_p90,nir_mean,nir_std,red_edge_nir_diff_mean,red_edge_nir_ratio_mean
/Users/shubhamsahoo/Desktop/hidden-hunger/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample2123.npy,55,128,128,125,5,4,,-0.16374269127845764,0.13915857672691345,0.028857838362455368,0.050549861043691635,-0.04649753384292125,0.03743315488100052,0.08771929889917374,100.0,nan,nan,nan,nan,1123.428955078125,535.2086791992188,397.1375366210938,987.366943359375,1778.45224609375,196.2019805908203,79.9998550415039,83.11292877197266,183.330810546875,292.6951110839844,8.656277656555176,23.81884765625,-55.7901611328125,84.3875732421875,527.0501098632812,1143.1722412109375,1685.865478515625,0.46104171872138977,0.6780921816825867,45.0,3128.0,1123.42919921875,575.6246948242188,134.0,554.0,295.7818603515625,70.29395294189453,211.0,292.0,390.0,315.0579833984375,80.4355697631836,19.276123046875,0.9488338828086853
/Users/shubhamsahoo/Desktop/hidden-hunger/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1052.npy,3,128,128,125,5,4,,-0.12195122241973877,0.32592591643333435,0.06688901782035828,0.07894127815961838,-0.005835727555677287,0.04660452902317047,0.19359345287084584,90.570068359375,nan,nan,nan,nan,1056.1085205078125,369.0829772949219,478.8759765625,1096.58837890625,1461.808837890625,262.2378845214844,75.35248565673828,136.17347412109376,279.7112121582031,341.537646484375,7.218799114227295,18.401777267456055,-44.96923828125,104.9967041015625,608.1173706054688,1153.1783447265625,1396.36328125,0.5273402333259583,0.8258440494537354,0.0,2934.0,1056.1085205078125,458.9868469238281,85.0,640.0,332.97747802734375,110.2287826538086,184.0,341.0,475.0,371.8604736328125,99.97154998779297,38.88299560546875,0.8842712640762329
/Users/shubhamsahoo/Desktop/hidden-hunger/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample2003.npy,3,128,128,125,5,4,,-0.05733558163046837,0.07669173181056976,0.013848681934177876,0.025040924549102783,-0.016447369009256363,0.01180639211088419,0.04847205579280855,100.0,nan,nan,nan,nan,1324.8785400390625,378.3080139160156,689.0257690429687,1437.123046875,1705.3702392578125,188.49554443359375,45.333351135253906,108.67666473388672,207.33444213867188,233.28955993652343,6.457825660705566,18.48383903503418,-71.764892578125,60.8023681640625,851.1854858398438,1472.259033203125,1639.9119873046875,0.5781492590904236,0.8977671265602112,221.0,3169.0,1324.8779296875,425.09112548828125,284.0,1029.0,548.0938720703125,101.60828399658203,399.0,574.0,660.0,561.7149047851562,95.92019653320312,13.62103271484375,0.9738751649856567
/Users/shubhamsahoo/Desktop/hidden-hunger/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample29.npy,22,128,128,125,5,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/shubhamsahoo/Desktop/hidden-hunger/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample183.npy,25,128,128,125,5,4,,-0.11360448598861694,0.16873890161514282,0.013559065759181976,0.04742908477783203,-0.04749679192900658,0.011956957168877125,0.07577333375811579,100.0,nan,nan,nan,nan,1200.95654296875,498.93505859375,475.69158935546875,1160.2314453125,1798.0545898437501,118.52462768554688,45.40489959716797,50.60133285522461,114.8399429321289,171.50981750488282,7.677077770233154,23.201324462890625,-56.9559326171875,57.2469482421875,633.6790771484375,1262.942626953125,1692.741455078125,0.5017480850219727,0.7460930347442627,137.0,2767.0,1200.9564208984375,514.8258666992188,183.0,529.0,365.93109130859375,48.9678840637207,296.0,374.0,420.0,374.4788818359375,39.0936393737793,8.54779052734375,0.977510929107666
/Users/shubhamsahoo/Desktop/hidden-hunger/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1207.npy,100,128,128,125,5,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/shubhamsahoo/Desktop/hidden-hunger/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample2280.npy,77,128,128,125,5,4,,-0.04913076385855675,0.10783657431602478,0.009647917002439499,0.02837744727730751,-0.018918918445706367,0.0065953482408076525,0.045045044273138046,100.0,nan,nan,nan,nan,1450.2255859375,341.95855712890625,841.1617309570313,1578.55712890625,1782.5116455078125,111.67393493652344,25.536691665649414,70.94414672851562,119.79261779785156,136.60517578125,5.33001184463501,17.7110595703125,-48.1181640625,53.55517578125,1024.383544921875,1620.9736328125,1695.1806640625,0.6319556832313538,0.9562246799468994,447.0,4133.0,1450.2255859375,360.6365966796875,506.0,1694.0,722.9835815429688,63.62181091308594,646.0,724.0,792.0,736.6868896484375,60.00857925415039,13.70330810546875,0.9824162125587463
/Users/shubhamsahoo/Desktop/hidden-hunger/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1546.npy,37,128,128,125,5,4,,-0.04984615370631218,0.06604403257369995,-0.010936591774225235,0.020293045789003372,-0.032980292290449145,-0.013245033100247383,0.017312478087842465,100.0,nan,nan,nan,nan,1481.2366943359375,344.920166015625,876.0803344726562,1609.57177734375,1814.843603515625,92.71336364746094,21.717397689819336,56.48056488037109,102.03498840332031,113.60758819580079,5.970652103424072,16.53017807006836,-50.1998291015625,54.00189208984375,1048.60791015625,1645.835693359375,1738.9658203125,0.6371279358863831,0.946445107460022,467.0,2761.0,1481.237060546875,357.8231506347656,577.0,1221.0,781.435302734375,50.85965347290039,718.0,781.0,845.0,764.6587524414062,51.74099349975586,-16.77655029296875,1.0229589939117432
/Users/shubhamsahoo/Desktop/hidden-hunger/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample2304.npy,95,128,128,125,5,4,,-0.12743628025054932,0.13754646480083466,0.011629902757704258,0.054804928600788116,-0.0671341598033905,0.017293332144618034,0.07909933775663376,100.0,nan,nan,nan,nan,1725.8258056640625,908.42822265625,613.3460327148438,1308.154296875,2892.2041015625,367.40203857421875,120.28394317626953,181.96874389648437,371.2422790527344,508.40192260742185,11.904692649841309,44.62577438354492,-106.2333984375,139.7425537109375,773.8721313476562,1669.2200927734375,2711.719482421875,0.46361300349235535,0.6155577898025513,76.0,4667.0,1725.8260498046875,987.2659301757812,181.0,865.0,487.02435302734375,142.21925354003906,289.0,501.5,672.0,499.0247802734375,146.72735595703125,12.00042724609375,0.982909619808197
/Users/shubhamsahoo/Desktop/hidden-hunger/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1716.npy,11,128,128,125,5,4,,-0.07928388565778732,0.1320754736661911,0.024807259440422058,0.04288902133703232,-0.03337368294596672,0.022881755605340004,0.08847218602895739,100.0,nan,nan,nan,nan,1223.385009765625,521.282958984375,472.9929931640625,1144.835693359375,1839.8698486328126,126.77494049072266,51.580745697021484,53.50822372436524,116.7562484741211,188.6526306152344,8.95734691619873,21.970458984375,-57.7271728515625,64.13165283203125,626.7312622070312,1276.42578125,1752.7918701171875,0.4910048544406891,0.7282243967056274,135.0,3522.0,1223.38525390625,538.9515991210938,209.0,768.0,366.454345703125,44.30104446411133,310.0,368.0,420.0,384.4141845703125,40.665828704833984,17.9598388671875,0.9549906253814697
/Users/shubhamsahoo/Desktop/hidden-hunger/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample874.npy,92,128,128,125,5,4,,-0.0759919285774231,0.15436241030693054,0.01447122823446989,0.038006603717803955,-0.03077992498874664,0.004953998606652021,0.06451612710952759,100.0,nan,nan,nan,nan,1381.229248046875,406.6592102050781,736.141015625,1400.08740234375,1838.286328125,292.1761779785156,59.726749420166016,186.45630798339843,314.0322265625,352.23792114257816,6.167428016662598,18.328161239624023,-53.9002685546875,38.913818359375,886.618896484375,1505.1578369140625,1740.1341552734375,0.589053750038147,0.8649665713310242,112.0,3573.0,1381.2288818359375,504.2873229980469,158.0,1420.0,609.9332275390625,164.54454040527344,345.0,674.0,768.0,619.6627197265625,144.3372802734375,9.7294921875,0.9741915464401245
/Users/shubhamsahoo/Desktop/hidden-hunger/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample285.npy,7,128,128,125,5,4,,-0.34188035130500793,0.6497175097465515,0.11016471683979034,0.18474332988262177,-0.13378456681966783,0.10294117778539658,0.3725145250558854,71.35009765625,nan,nan,nan,nan,1168.6385498046875,757.8939819335938,263.8222412109375,796.8641967773438,2119.533984375,442.1465759277344,342.30694580078125,75.96829681396484,195.10630798339844,879.1379760742187,11.555136680603027,33.873268127441406,-73.8675537109375,107.14453125,391.52398681640625,1083.6964111328125,2012.1917724609375,0.3612856864929199,0.5385651588439941,8.0,4902.0,1168.6383056640625,941.8444213867188,48.0,412.0,156.80096435546875,75.10992431640625,74.0,136.0,277.0,189.8033447265625,67.39694213867188,33.00238037109375,0.8535581827163696
/Users/shubhamsahoo/Desktop/hidden-hunger/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample286.npy,35,128,128,125,5,4,,-0.5221238732337952,0.8252032399177551,0.14363327622413635,0.2864484488964081,-0.18810108155012129,0.06759161129593849,0.6143305599689484,64.971923828125,nan,nan,nan,nan,1134.9384765625,827.4376220703125,247.4417724609375,602.195556640625,2212.756787109375,488.1949768066406,327.20428466796875,153.92567749023436,273.1963195800781,924.3011474609375,11.809329986572266,38.16628646850586,-90.893798828125,119.9251708984375,327.0594482421875,949.8755493164062,2108.64501953125,0.3443182110786438,0.4504672586917877,9.0,4805.0,1134.9384765625,1014.9139404296875,23.0,1056.0,169.1680908203125,139.20457458496094,37.0,130.0,350.0,218.15582275390625,146.73284912109375,48.98773193359375,0.8619461059570312
/Users/shubhamsahoo/Desktop/hidden-hunger/beyond-visible-spectrum-ai-for-agriculture-2025/ot/ot/sample1063.npy,63,128,128,125,5,4,,-0.06641509383916855,0.12549801170825958,0.008390410803258419,0.035632818937301636,-0.03059218768030405,0.00046061762259341776,0.05882352963089943,100.0,nan,nan,nan,nan,2073.31640625,457.55743408203125,1295.311279296875,2198.12890625,2537.706103515625,809.9520874023438,108.02638244628906,621.4578491210938,845.3215942382812,912.534716796875,9.91380500793457,19.687864303588867,-42.015869140625,94.62603759765625,1506.3758544921875,2225.0791015625,2474.99658203125,0.6769987940788269,0.8990231156349182,328.0,9235.0,2073.31591796875,936.5104370117188,348.0,4672.0,1168.87255859375,602.6270751953125,653.0,989.0,2062.7000000000007,1178.0653076171875,590.13525390625,9.1927490234375,0.9857500791549683
